,day,x,y,z
184,79809,0.246237328405,-0.34184107397,-0.0400154710734
185,79810,0.24347895423,-0.339990272849,-0.040220280528
186,79811,0.240742612427,-0.338278259976,-0.04042090458
187,79812,0.238031375726,-0.336704143618,-0.040617314163
188,79813,0.235348297064,-0.33526697741,-0.0408094806366
189,79814,0.232696408794,-0.333965760715,-0.0409973757951
190,79815,0.230078721855,-0.332799438993,-0.0411809718758
191,79816,0.227498224976,-0.331766904211,-0.0413602415666
192,79817,0.224957883847,-0.330866995186,-0.0415351580137
193,79818,0.222460640362,-0.330098498047,-0.0417056948304
194,79819,0.220009411827,-0.329460146596,-0.0418718261052
195,79820,0.217607090158,-0.328950622764,-0.0420335264088
196,79821,0.21525654111,-0.328568557029,-0.0421907708017
197,79822,0.212960603537,-0.32831252884,-0.0423435348441
198,79823,0.210722088574,-0.32818106705,-0.0424917946005
199,79824,0.208543778952,-0.328172650442,-0.0426355266506
200,79825,0.206428428165,-0.328285708063,-0.0427747080938
201,79826,0.204378759777,-0.328518619817,-0.0429093165587
202,79827,0.202397466682,-0.328869716857,-0.04303933021
203,79828,0.200487210321,-0.329337282117,-0.0431647277549
204,79829,0.19865062002,-0.32991955079,-0.0432854884518
205,79830,0.196890292209,-0.330614710798,-0.0434015921163
206,79831,0.195208789734,-0.331420903363,-0.0435130191283
207,79832,0.19360864114,-0.33233622347,-0.0436197504392
208,79833,0.192092339943,-0.333358720401,-0.0437217675782
209,79834,0.190662343979,-0.334486398292,-0.0438190526601
210,79835,0.189321074649,-0.335717216661,-0.0439115883901
211,79836,0.188070916271,-0.337049090933,-0.0439993580715
212,79837,0.186914215368,-0.338479893023,-0.0440823456112
213,79838,0.185853280011,-0.340007451903,-0.0441605355266
214,79839,0.184890379139,-0.341629554152,-0.0442339129508
215,79840,0.184027741881,-0.343343944562,-0.0443024636389
216,79841,0.183267556901,-0.345148326701,-0.0443661739736
217,79842,0.182611971761,-0.347040363542,-0.0444250309711
218,79843,0.182063092222,-0.349017678025,-0.0444790222851
219,79844,0.181622981649,-0.351077853707,-0.0445281362141
220,79845,0.181293660344,-0.353218435382,-0.0445723617047
221,79846,0.181077104938,-0.355436929705,-0.0446116883581
222,79847,0.180975247708,-0.357730805813,-0.0446461064328
223,79848,0.18098997603,-0.360097495992,-0.0446756068511
224,79849,0.181123131707,-0.362534396341,-0.0447001812026
225,79850,0.181376510382,-0.36503886742,-0.0447198217481
226,79851,0.181751860914,-0.367608234925,-0.044734521424
227,79852,0.182250884851,-0.370239790397,-0.0447442738469
228,79853,0.182875235696,-0.372930791865,-0.044749073315
229,79854,0.183626518499,-0.375678464599,-0.0447489148143
230,79855,0.184506289134,-0.378480001792,-0.0447437940199
231,79856,0.185516053797,-0.381332565274,-0.0447337072995
232,79857,0.186657268428,-0.384233286262,-0.0447186517167
233,79858,0.18793133814,-0.387179266079,-0.0446986250328
234,79859,0.189339616715,-0.390167576921,-0.0446736257107
235,79860,0.190883405956,-0.393195262585,-0.0446436529145
236,79861,0.192563955284,-0.396259339273,-0.0446087065151
237,79862,0.194382461079,-0.39935679633,-0.0445687870882
238,79863,0.196340066267,-0.402484597066,-0.044523895919
239,79864,0.198437859726,-0.405639679524,-0.0444740350016
240,79865,0.200676875808,-0.408818957299,-0.0444192070405
241,79866,0.203058093846,-0.412019320353,-0.0443594154524
242,79867,0.205582437661,-0.415237635844,-0.0442946643659
243,79868,0.208250775051,-0.418470748952,-0.0442249586219
244,79869,0.211063917379,-0.42171548374,-0.0441503037753
245,79870,0.214022619048,-0.424968644,-0.0440707060933
246,79871,0.217127577054,-0.428227014125,-0.0439861725558
247,79872,0.220379430554,-0.431487359976,-0.0438967108546
248,79873,0.223778760459,-0.434746429798,-0.0438023293942
249,79874,0.227326088942,-0.438000955086,-0.0437030372892
250,79875,0.231021879057,-0.441247651511,-0.0435988443633
251,79876,0.234866534319,-0.444483219841,-0.0434897611496
252,79877,0.238860398353,-0.447704346869,-0.0433757988872
253,79878,0.243003754422,-0.450907706347,-0.0432569695199
254,79879,0.247296825151,-0.454089959948,-0.0431332856951
255,79880,0.251739772067,-0.457247758222,-0.0430047607597
256,79881,0.256332695329,-0.460377741571,-0.0428714087598
257,79882,0.26107563335,-0.463476541231,-0.042733244436
